"","X","TransectGroup","SPECIES","Count.FF","Count.POV","Count.BM","Count.TC","Photo.ID","BSS.1","BSS.2","BSS.3","Glare.1","Glare.2","Glare.3","BH.W","BH.F","BH.WF","BH.FW","BH.2F1W","BH.B","BH.BW","BH.Piling","BH.P","BH.F1W","BH.M","BH.H","BH.R","Front","Rear","Fr.Det","Rr.Det","platform","Group","group"
"1617","2128","20120318_084 8","UNGO",0,1,0,0,"12296","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 8","goldeneye"
"1618","2129","20120318_084 9","BUFF",2,2,2,0,"12565","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 9","bufflehead"
"1619","2131","20120318_085 2","SUSC",0,1,1,1,"12406","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","5 2","scoter"
"1620","2132","20120318_085 3","BLBR",30,8,46,9,"12697","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","5 3","goose"
"1621","2133","20120318_085 3","RUDU",19,19,14,0,"12656","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","5 3","ruddy duck"
"1622","2134","20120318_085 4","BLBR",10,4,0,29,"12717","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","5 4","goose"
"1623","2135","20120318_086 1","SUSC",3,1,4,0,"12834","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","6 1","scoter"
"1624","2136","20120318_086 1","UNDD",0,0,0,3,"0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","6 1","UNDD"
"1625","2137","20120318_086 2","LTDU",9,5,5,5,"12839","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","6 2","long-tailed duck"
"1626","2138","20120318_086 3","LTDU",24,24,23,17,"12843","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","6 3","long-tailed duck"
"1627","2139","20120318_086 4","SUSC",1,1,1,0,"12868","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","6 4","scoter"
"1628","2140","20120318_086 5","LTDU",0,0,2,0,"0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","6 5","long-tailed duck"
"1629","2141","20120318_086 6","UNSB",0,0,0,0,"12658","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","6 6","UNSB"
"1630","2142","20120318_086 7","SUSC",1,0,1,0,"12965","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","6 7","scoter"
"1631","2143","20120318_086 8","LTDU",0,0,1,0,"0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","6 8","long-tailed duck"
"1632","2144","20120318_087 1","LTDU",1,0,0,0,"13016","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","7 1","long-tailed duck"
"1633","2145","20120318_087 2","SUSC",3,3,2,3,"13057","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","7 2","scoter"
"1634","2146","20120318_087 3","SUSC",0,1,0,0,"12854","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","7 3","scoter"
"1635","2147","20120318_087 4","RTLO",1,1,1,1,"13115","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","7 4","loon"
"1636","2148","20120318_087 5","LTDU",1,0,0,0,"13134","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","7 5","long-tailed duck"
"1637","2152","20120318_088 10","COLO",0,0,1,0,"0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1"," 10","loon"
"1638","2153","20120318_088 10","UNLO",0,1,0,0,"13027","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 10","loon"
"1639","2154","20120318_088 11","HOGR",2,0,0,0,"13286","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 11","grebe"
"1640","2155","20120318_088 2","LTDU",1,1,1,1,"13169","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 2","long-tailed duck"
"1641","2156","20120318_088 3","LTDU",3,0,2,0,"13178","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","8 3","long-tailed duck"
"1642","2157","20120318_088 4","COMU",0,0,0,1,"0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","8 4","alcid"
"1643","2158","20120318_088 4","RTLO",1,1,1,0,"13224","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 4","loon"
"1644","2159","20120318_088 5","UNGR",1,0,0,0,"13232","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 5","grebe"
"1645","2160","20120318_088 6","WEGR",3,0,3,3,"13254","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 6","grebe"
"1646","2161","20120318_088 7","WEGR",2,2,2,2,"13261","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 7","grebe"
"1647","2163","20120318_088 9","RTLO",0,0,0,2,"0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","8 9","loon"
"1648","2164","20120318_088 9","UNLO",1,1,1,0,"13271","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 9","loon"
"1649","2165","20120318_089 1","LTDU",2,2,2,2,"13351","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 1","long-tailed duck"
"1650","2166","20120318_089 1","SUSC",1,0,0,0,"13351","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 1","scoter"
"1651","2167","20120318_089 2","LTDU",1,1,0,0,"13365","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 2","long-tailed duck"
"1652","2168","20120318_089 3","LTDU",7,7,7,7,"13368","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 3","long-tailed duck"
"1653","2169","20120318_089 4","LTDU",3,3,3,2,"13437","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 4","long-tailed duck"
"1654","2170","20120318_089 5","PALO",0,1,1,0,"13184","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","9 5","loon"
"1655","2171","20120318_089 6","LTDU",2,2,2,2,"13475","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 6","long-tailed duck"
"1656","2172","20120318_090 1","LTDU",1,0,0,0,"13607","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","0 1","long-tailed duck"
"1657","2174","20120318_091 2","USAC",1,1,0,0,"13736","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 2","alcid"
"1658","2175","20120318_091 3","BLBR",1,0,1,1,"13828","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 3","goose"
"1659","2177","20120318_092 10","BUFF",2,0,0,0,"13920","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 10","bufflehead"
"1660","2178","20120318_092 11","BLBR",5,0,6,6,"13924","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1"," 11","goose"
"1661","2179","20120318_092 11","BUFF",1,0,0,0,"13927","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 11","bufflehead"
"1662","2180","20120318_092 11","UNDU",0,0,0,0,"13670","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 11","UNDU"
"1663","2181","20120318_092 12","BLBR",31,0,34,34,"13941","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1"," 12","goose"
"1664","2182","20120318_092 12","BUFF",2,2,0,0,"13939","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 12","bufflehead"
"1665","2183","20120318_092 13","SUSC",5,5,6,0,"13963","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1"," 13","scoter"
"1666","2184","20120318_092 14","BLBR",0,2,2,0,"13707","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1"," 14","goose"
"1667","2185","20120318_092 15","BUFF",2,2,2,0,"13968","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 15","bufflehead"
"1668","2186","20120318_092 2","BLBR",9,0,24,15,"13837","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","2 2","goose"
"1669","2187","20120318_092 3","RUDU",5,4,8,5,"13857","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","2 3","ruddy duck"
"1670","2188","20120318_092 3","SUSC",4,4,4,7,"13857","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","2 3","scoter"
"1671","2189","20120318_092 4","BUFF",1,1,1,0,"13877","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","2 4","bufflehead"
"1672","2190","20120318_092 4","UNDD",0,0,0,1,"0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","2 4","UNDD"
"1673","2191","20120318_092 5","BUFF",1,1,0,0,"13903","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","2 5","bufflehead"
"1674","2192","20120318_092 6","BUFF",3,2,1,0,"13906","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","2 6","bufflehead"
"1675","2193","20120318_092 7","SUSC",3,2,2,0,"13909","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","2 7","scoter"
"1676","2194","20120318_092 7","UNSC",0,0,0,2,"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","2 7","scoter"
"1677","2195","20120318_092 8","UNLO",1,0,0,0,"13913","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","2 8","loon"
"1678","2196","20120318_092 9","BUFF",1,0,1,0,"13917","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","2 9","bufflehead"
"1679","2198","20120318_093 2","UNLO",1,1,0,0,"14071","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","3 2","loon"
"1680","2199","20120318_093 3","BUFF",2,0,2,0,"14074","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","3 3","bufflehead"
"1681","2201","20120318_094 1","BUFF",1,1,1,1,"14168","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 1","bufflehead"
"1682","2202","20120318_094 1","UNDD",0,0,1,0,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","4 1","UNDD"
"1683","2203","20120318_094 10","UNLO",1,0,0,0,"14288","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 10","loon"
"1684","2204","20120318_094 11","BUFF",0,0,1,1,"0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","0","1"," 11","bufflehead"
"1685","2205","20120318_094 12","SUSC",1,1,0,0,"14318","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 12","scoter"
"1686","2206","20120318_094 12","UNDU",0,0,0,0,"14318","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 12","UNDU"
"1687","2207","20120318_094 13","COLO",1,1,1,1,"14326","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 13","loon"
"1688","2208","20120318_094 14","HOGR",1,2,2,2,"14330","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 14","grebe"
"1689","2209","20120318_094 2","BLBR",0,1,0,0,"13866","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 2","goose"
"1690","2210","20120318_094 3","BUFF",2,1,2,0,"14177","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 3","bufflehead"
"1691","2211","20120318_094 4","BLBR",12,0,8,0,"14211","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 4","goose"
"1692","2212","20120318_094 4","BUFF",0,0,0,1,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","4 4","bufflehead"
"1693","2213","20120318_094 5","UNLO",1,0,0,0,"14213","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 5","loon"
"1694","2214","20120318_094 6","BLBR",3,0,0,1,"14217","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","4 6","goose"
"1695","2215","20120318_094 6","BUFF",0,1,1,0,"13907","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","4 6","bufflehead"
"1696","2216","20120318_094 7","BUFF",1,0,0,0,"14227","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 7","bufflehead"
"1697","2217","20120318_094 8","BUFF",2,0,0,0,"14249","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 8","bufflehead"
"1698","2218","20120318_094 9","BUFF",2,3,3,4,"14262","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","4 9","bufflehead"
"1699","2220","20120318_097 2","SUSC",2,2,2,2,"14565","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","7 2","scoter"
"1700","2221","20120318_097 3","SUSC",1,0,0,0,"14684","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","7 3","scoter"
"1701","2224","20120318_098 1","SUSC",0,0,0,2,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","8 1","scoter"
"1702","2226","20120318_098 2","LTDU",1,0,0,0,"14755","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 2","long-tailed duck"
"1703","2227","20120318_098 3","RTLO",1,0,0,0,"14808","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 3","loon"
"1704","2228","20120318_098 4","RNGR",2,3,3,0,"14821","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 4","grebe"
"1705","2229","20120318_098 4","RTLO",0,0,0,4,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","8 4","loon"
"1706","2230","20120318_098 5","UNCO",1,0,0,0,"14844","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 5","cormorant"
"1707","2231","20120318_098 6","UNGU",2,1,1,1,"14848","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 6","gull"
"1708","2232","20120318_098 7","RTLO",1,1,0,0,"14850","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","8 7","loon"
"1709","2233","20120318_098 7","WEGR",4,4,5,0,"14849","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","8 7","grebe"
"1710","2234","20120318_098 8","RTLO",0,3,0,5,"14548","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","8 8","loon"
"1711","2235","20120318_098 9","RTLO",1,0,0,1,"14854","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","8 9","loon"
"1712","2236","20120318_099 1","LTDU",1,0,0,0,"14872","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 1","long-tailed duck"
"1713","2237","20120318_099 2","GWGU",0,0,0,1,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","0","1","9 2","gull"
"1714","2238","20120318_099 2","UBWG",0,0,1,0,"0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","9 2","gull"
"1715","2239","20120318_099 2","UNGU",1,1,0,0,"14894","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 2","gull"
"1716","2240","20120318_099 3","UNGU",1,0,0,0,"14911","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 3","gull"
"1717","2241","20120318_099 4","SUSC",5,4,5,3,"14939","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","9 4","scoter"
"1718","2242","20120318_100 1","UNGU",1,0,0,0,"15053","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","0 1","gull"
"1719","2243","20120318_100 2","UNGO",1,0,0,0,"15106","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","0 2","goldeneye"
"1720","2244","20120318_100 3","UNGR",1,0,0,0,"15165","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","0 3","grebe"
"1721","2247","20120318_101 10","BLBR",43,0,0,0,"15331","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 10","goose"
"1722","2248","20120318_101 11","UNLO",1,0,0,0,"15352","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1"," 11","loon"
"1723","2249","20120318_101 2","BUFF",2,2,2,2,"15220","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 2","bufflehead"
"1724","2250","20120318_101 3","RBME",1,0,0,0,"15222","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 3","merganser"
"1725","2251","20120318_101 4","BLBR",2,0,0,0,"15227","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 4","goose"
"1726","2252","20120318_101 5","BLBR",4,0,0,0,"15258","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 5","goose"
"1727","2253","20120318_101 5","RTLO",1,1,0,0,"15258","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 5","loon"
"1728","2254","20120318_101 5","UNLO",0,0,1,0,"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","0","1","1","1 5","loon"
"1729","2255","20120318_101 6","RBME",1,0,0,0,"15268","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 6","merganser"
"1730","2256","20120318_101 7","BLBR",16,2,9,10,"15280","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 7","goose"
"1731","2257","20120318_101 8","BLBR",6,0,0,0,"15289","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 8","goose"
"1732","2258","20120318_101 8","UNGU",1,0,1,1,"15289","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 8","gull"
"1733","2259","20120318_101 8","UNLO",1,0,0,0,"15287","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","TC","BM","1","1","1","1 8","loon"
